"","gene","symbol","Description","Entrez"
"972","AT5G16920","AT5G16920","Fasciclin-like arabinogalactan family protein(AT5G16920)",831555
"973","AT2G37980","AT2G37980","O-fucosyltransferase family protein(AT2G37980)",818376
"974","AT5G38970","CYP85A1","brassinosteroid-6-oxidase 1(BR6OX1)",833889
"975","AT2G20370","KAM1","Exostosin family protein(MUR3)",816556
"976","AT5G35580","AT5G35580","Protein kinase superfamily protein(AT5G35580)",833523
"977","AT2G32300","UCC1","uclacyanin 1(UCC1)",817791
"978","AT3G24750","AT3G24750","hypothetical protein(AT3G24750)",822073
"979","AT3G12610","DRT100","Leucine-rich repeat (LRR) family protein(DRT100)",820441
"980","AT1G64640","ENODL8","early nodulin-like protein 8(ENODL8)",842772
"981","AT2G14890","AGP9","arabinogalactan protein 9(AGP9)",815978
"982","AT1G19440","KCS4","3-ketoacyl-CoA synthase 4(KCS4)",838528
"983","AT5G13360","AT5G13360","Auxin-responsive GH3 family protein(AT5G13360)",831177
"984","AT2G28420","AT2G28420","Lactoylglutathione lyase / glyoxalase I family protein(GLYI8)",817390
"985","AT2G31083","CLE5","CLAVATA3/ESR-RELATED 5(CLE5)",817663
"986","AT2G38360","PRA1B4","prenylated RAB acceptor 1.B4(PRA1.B4)",818416
"987","AT2G42570","TBL39","TRICHOME BIREFRINGENCE-LIKE 39(TBL39)",818857
"988","AT1G27950","LTPG1","glycosylphosphatidylinositol-anchored lipid protein transfer 1(LTPG1)",839688
"989","AT3G43800","GSTU27","glutathione S-transferase tau 27(GSTU27)",823491
"990","AT3G48280","CYP71A25","cytochrome P450, family 71, subfamily A, polypeptide 25(CYP71A25)",823986
"991","AT1G69530","EXPA1","expansin A1(EXPA1)",843288
"992","AT3G05490","RALFL22","ralf-like 22(RALFL22)",28718845
"993","AT3G13520","AGP12","arabinogalactan protein 12(AGP12)",820554
"994","AT4G22730","AT4G22730","Leucine-rich repeat protein kinase family protein(AT4G22730)",828369
"995","AT2G23180","CYP96A1","cytochrome P450, family 96, subfamily A, polypeptide 1(CYP96A1)",816850
"996","AT4G15300","CYP702A2","cytochrome P450, family 702, subfamily A, polypeptide 2(CYP702A2)",827196
"997","AT1G78850","AT1G78850","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein(AT1G78850)",844222
"998","AT4G33220","PME44","pectin methylesterase 44(PME44)",829458
"999","AT5G38550","JAL44","Mannose-binding lectin superfamily protein(AT5G38550)",833843
"1000","AT4G14550","IAA14","indole-3-acetic acid inducible 14(IAA14)",827102
"1001","AT2G38530","LTP2","lipid transfer protein 2(LTP2)",818435
