"","gene","symbol","Description","Entrez"
"1724","AT5G09890","AT5G09890","Protein kinase family protein(AT5G09890)",830849
"1725","AT1G70270","AT1G70270","transcription factor(AT1G70270)",843363
"1726","AT5G52990","AT5G52990","SNARE-like superfamily protein(AT5G52990)",835378
"1727","AT3G04420","anac048","NAC domain containing protein 48(NAC048)",819597
"1728","AT1G52280","RABG3D","RAB GTPase homolog G3D(RABG3d)",841658
"1729","AT5G53980","ATHB-52","homeobox protein 52(HB52)",835481
"1730","AT4G12520","AT4G12520","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12520)",826864
"1731","AT4G39130","AT4G39130","Dehydrin family protein(AT4G39130)",830068
"1732","AT1G65610","KOR2","Six-hairpin glycosidases superfamily protein(KOR2)",842872
"1733","AT2G02780","AT2G02780","Leucine-rich repeat protein kinase family protein(AT2G02780)",814807
"1734","AT1G62770","AT1G62770","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT1G62770)",842576
"1735","AT1G69600","ZHD11","zinc finger homeodomain 1(ZFHD1)",843296
"1736","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1(PGIP1)",830577
"1737","AT5G66080","AT5G66080","Protein phosphatase 2C family protein(AT5G66080)",836740
"1738","AT4G02280","SUS3","sucrose synthase 3(SUS3)",828081
"1739","AT1G08500","ENODL18","early nodulin-like protein 18(ENODL18)",837371
"1740","AT1G79340","AMC4","metacaspase 4(MC4)",844272
"1741","AT4G15120","AT4G15120","VQ motif-containing protein(AT4G15120)",827178
"1742","AT5G22355","AT5G22355","Cysteine/Histidine-rich C1 domain family protein(AT5G22355)",832296
"1743","AT1G30650","WRKY14","WRKY DNA-binding protein 14(WRKY14)",839945
"1744","AT1G44100","AAP5","amino acid permease 5(AAP5)",841013
"1745","AT5G17650","AT5G17650","glycine/proline-rich protein(AT5G17650)",831631
"1746","AT4G30410","AT4G30410","sequence-specific DNA binding transcription factor(AT4G30410)",829164
"1747","AT5G20110","AT5G20110","Dynein light chain type 1 family protein(AT5G20110)",832133
"1748","AT1G47590","ATPUP20","miscRNA(ATPUP20)",3767384
"1749","AT2G30490","CYP73A5","cinnamate-4-hydroxylase(C4H)",817599
"1750","AT4G25810","XTH23","xyloglucan endotransglycosylase 6(XTR6)",828686
"1751","AT1G26762","AT1G26762","transmembrane protein(AT1G26762)",5007726
"1752","AT1G15100","RHA2A","RING-H2 finger A2A(RHA2A)",838073
"1753","AT5G16910","CSLD2","cellulose-synthase like D2(CSLD2)",831554
"1754","AT1G09500","AT1G09500","NAD(P)-binding Rossmann-fold superfamily protein(AT1G09500)",837475
"1755","AT2G29500","HSP17.6B","HSP20-like chaperones superfamily protein(AT2G29500)",817499
"1756","AT5G03510","AT5G03510","C2H2-type zinc finger family protein(AT5G03510)",831818
"1757","AT3G01190","PER27","Peroxidase superfamily protein(AT3G01190)",821314
"1758","AT3G21680","AT3G21680","hypothetical protein(AT3G21680)",28719297
"1759","AT3G49845","AT3G49845","cysteine-rich TM module stress tolerance protein(WIH3)",6240705
"1760","AT5G26660","MYB86","myb domain protein 86(MYB86)",832723
"1761","AT1G55840","AT1G55840","Sec14p-like phosphatidylinositol transfer family protein(AT1G55840)",842034
"1762","AT1G63220","AT1G63220","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G63220)",842627
"1763","AT4G26940","B3GALT4","Galactosyltransferase family protein(AT4G26940)",828801
"1764","AT1G27200","AT1G27200","glycosyltransferase family protein (DUF23)(AT1G27200)",839609
"1765","AT2G30210","LAC3","laccase 3(LAC3)",817571
"1766","AT4G27780","ACBP2","acyl-CoA binding protein 2(ACBP2)",828891
"1767","AT4G33985","AT4G33985","membrane insertase, putative (DUF1685)(AT4G33985)",829545
"1768","AT5G43060","AT5G43060","Granulin repeat cysteine protease family protein(RD21B)",834321
"1769","AT2G22560","NET2D","Kinase interacting (KIP1-like) family protein(NET2D)",816788
"1770","AT3G28180","CSLC4","Cellulose-synthase-like C4(CSLC04)",822444
"1771","AT1G23060","AT1G23060","hypothetical protein(MDP40)",838914
"1772","AT1G45130","BGAL5","beta-galactosidase 5(BGAL5)",841080
"1773","AT2G40475","AT2G40475","hypothetical protein(ASG8)",818642
"1774","AT1G23040","AT1G23040","hydroxyproline-rich glycoprotein family protein(AT1G23040)",838912
"1775","AT2G41110","CAM2","calmodulin 2(CAM2)",818710
"1776","AT1G04410","MDH1","Lactate/malate dehydrogenase family protein(c-NAD-MDH1)",839527
"1777","AT3G05910","PAE12","Pectinacetylesterase family protein(AT3G05910)",819760
"1778","AT1G20190","EXPA11","expansin 11(EXPA11)",838608
"1779","AT1G56330","SAR1B","secretion-associated RAS 1B(SAR1B)",842086
"1780","AT4G25260","AT4G25260","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT4G25260)",828629
"1781","AT2G22170","AT2G22170","Lipase/lipooxygenase, PLAT/LH2 family protein(PLAT2)",816751
"1782","AT5G11420","AT5G11420","transmembrane protein, putative (Protein of unknown function, DUF642)(AT5G11420)",831013
"1783","AT3G10525","SMR1","LOSS OF GIANT CELLS FROM ORGANS(LGO)",820217
"1784","AT5G52510","SCL8","SCARECROW-like 8(SCL8)",835327
"1785","AT1G54570","AT1G54570","Esterase/lipase/thioesterase family protein(PES1)",841899
"1786","AT1G15550","GA3OX1","gibberellin 3-oxidase 1(GA3OX1)",838125
"1787","AT4G20880","AT4G20880","ethylene-responsive nuclear protein / ethylene-regulated nuclear protein (ERT2)(AT4G20880)",827836
"1788","AT2G01180","LPP1","phosphatidic acid phosphatase 1(PAP1)",814646
"1789","AT1G05680","UGT74E2","Uridine diphosphate glycosyltransferase 74E2(UGT74E2)",837075
"1790","AT1G17170","GSTU24","glutathione S-transferase TAU 24(GSTU24)",838288
"1791","AT5G20480","EFR","EF-TU receptor(EFR)",832170
"1792","AT2G31085","CLE6","CLAVATA3/ESR-RELATED 6(CLE6)",817664
"1793","AT5G24105","AGP41","arabinogalactan protein 41(AGP41)",2745995
"1794","AT4G01240","AT4G01240","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G01240)",827909
"1795","AT3G01513","AT3G01513","hypothetical protein(AT3G01513)",821126
"1796","AT5G42180","PER64","Peroxidase superfamily protein(PER64)",834223
"1797","AT1G03800","ERF10","ERF domain protein 10(ERF10)",839173
"1798","AT5G12020","HSP17.6","17.6 kDa class II heat shock protein(HSP17.6II)",831075
"1799","AT1G05420","OFP12","ovate family protein 12(OFP12)",837043
"1800","AT1G67050","AT1G67050","membrane-associated kinase regulator(AT1G67050)",843025
"1801","AT2G24285","AT2G24285","zinc finger, C3HC4 type (RING finger) family protein(AT2G24285)",816964
"1802","AT5G54240","AT5G54240","membrane lipoprotein lipid attachment site-like protein, putative (DUF1223)(AT5G54240)",835512
"1803","AT2G35658","AT2G35658","transmembrane protein(AT2G35658)",6240444
"1804","AT1G28540","AT1G28540","transmembrane protein(AT1G28540)",839754
"1805","AT2G01340","At17.1","plastid movement impaired protein(At17.1)",814662
"1806","AT1G46554","AT1G46554","ncRNA(AT1G46554)",6241141
"1807","AT1G78710","TBL42","TRICHOME BIREFRINGENCE-LIKE 42(TBL42)",844207
"1808","AT3G02990","HSFA1E","heat shock transcription factor A1E(HSFA1E)",821162
"1809","AT5G38200","AT5G38200","Class I glutamine amidotransferase-like superfamily protein(AT5G38200)",833802
"1810","AT3G02980","MCC1","MEIOTIC CONTROL OF CROSSOVERS1(MCC1)",821166
"1811","AT4G12530","AT4G12530","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12530)",826865
"1812","AT3G50970","XERO2","dehydrin family protein(LTI30)",824261
"1813","AT1G60740","PRXIID","Thioredoxin superfamily protein(AT1G60740)",842368
"1814","AT2G21045","STR19","Rhodanese/Cell cycle control phosphatase superfamily protein(AT2G21045)",816639
"1815","AT1G73880","UGT89B1","UDP-glucosyl transferase 89B1(UGT89B1)",843725
"1816","AT3G23920","BAM1","beta-amylase 1(BAM1)",821975
"1817","AT2G30362","AT2G30362","ncRNA(AT2G30362)",5007913
"1818","AT2G36695","AT2G36695","hypothetical protein(AT2G36695)",2745584
"1819","AT4G18350","NCED2","nine-cis-epoxycarotenoid dioxygenase 2(NCED2)",827562
"1820","AT1G75600","AT1G75600","Histone superfamily protein(AT1G75600)",843895
"1821","AT1G08860","BON3","Calcium-dependent phospholipid-binding Copine family protein(BON3)",837408
"1822","AT5G43420","ATL16","RING/U-box superfamily protein(AT5G43420)",834362
"1823","AT2G39820","EIF6-1","Translation initiation factor IF6(eIF6B)",818569
"1824","AT5G02220","AT5G02220","cyclin-dependent kinase inhibitor(AT5G02220)",831792
"1825","AT5G02330","AT5G02330","Cysteine/Histidine-rich C1 domain family protein(AT5G02330)",831755
"1826","AT3G45540","AT3G45540","RING/U-box protein with C6HC-type zinc finger(AT3G45540)",823695
"1827","AT5G28830","AT5G28830","calcium-binding EF hand family protein(AT5G28830)",833001
"1828","AT3G47380","AT3G47380","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G47380)",823892
"1829","AT5G51520","AT5G51520","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT5G51520)",835226
"1830","AT1G30640","AT1G30640","Protein kinase family protein(AT1G30640)",839944
"1831","AT1G64160","DIR5","Disease resistance-responsive (dirigent-like protein) family protein(DIR5)",842720
"1832","AT4G14370","AT4G14370","Disease resistance protein (TIR-NBS-LRR class) family(AT4G14370)",827081
"1833","AT5G67340","PUB2","ARM repeat superfamily protein(AT5G67340)",836869
"1834","AT4G12290","AT4G12290","Copper amine oxidase family protein(AT4G12290)",826838
"1835","AT5G25450","QCR7-2","Cytochrome bd ubiquinol oxidase, 14kDa subunit(AT5G25450)",832619
"1836","AT4G14368","AT4G14368","Regulator of chromosome condensation (RCC1) family protein(AT4G14368)",7922506
"1837","AT4G37530","PER51","Peroxidase superfamily protein(AT4G37530)",829908
"1838","AT5G63970","AT5G63970","Copine (Calcium-dependent phospholipid-binding protein) family(RGLG3)",836518
"1839","AT1G11310","MLO2","Seven transmembrane MLO family protein(MLO2)",837673
"1840","AT3G25610","ALA10","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT3G25610)",822148
"1841","AT3G53490","AT3G53490","valine-tRNA ligase(AT3G53490)",824517
"1842","AT1G29060","AT1G29060","Target SNARE coiled-coil domain protein(AT1G29060)",839780
"1843","AT4G02830","AT4G02830","hypothetical protein(AT4G02830)",828164
"1844","AT5G02400","PLL2","pol-like 2(PLL2)",830937
"1845","AT1G77660","AT1G77660","Histone H3 K4-specific methyltransferase SET7/9 family protein(AT1G77660)",844102
"1846","AT1G17500","ALA4","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT1G17500)",838324
"1847","AT5G43900","XI-2","myosin 2(MYA2)",834412
"1848","AT3G53480","ABCG37","pleiotropic drug resistance 9(ABCG37)",824516
"1849","AT5G37210","AT5G37210","Cysteine/Histidine-rich C1 domain family protein(AT5G37210)",833695
"1850","AT3G51540","AT3G51540","mucin-5AC-like protein(AT3G51540)",824317
"1851","AT4G23700","CHX17","cation/H+ exchanger 17(CHX17)",828470
"1852","AT1G15130","AT1G15130","Endosomal targeting BRO1-like domain-containing protein(AT1G15130)",838077
"1853","AT5G02100","ORP3A","Oxysterol-binding family protein(UNE18)",831841
"1854","AT3G56760","CRK7","Protein kinase superfamily protein(AT3G56760)",824843
"1855","AT4G15230","ABCG30","pleiotropic drug resistance 2(ABCG30)",827187
"1856","AT1G16160","WAKL5","wall associated kinase-like 5(WAKL5)",838185
"1857","AT5G66260","AT5G66260","SAUR-like auxin-responsive protein family(AT5G66260)",836758
"1858","AT2G04160","AIR3","Subtilisin-like serine endopeptidase family protein(AIR3)",814953
"1859","AT3G20160","AT3G20160","Terpenoid synthases superfamily protein(AT3G20160)",821560
"1860","AT4G04930","DES-1-LIKE","fatty acid desaturase family protein(DES-1-LIKE)",825832
"1861","AT1G30700","AT1G30700","FAD-binding Berberine family protein(AT1G30700)",839950
"1862","AT4G28840","AT4G28840","mediator of RNA polymerase II transcription subunit(AT4G28840)",829005
"1863","AT3G52440","DOF3.5","Dof-type zinc finger DNA-binding family protein(AT3G52440)",824409
"1864","AT3G55970","ATJRG21","jasmonate-regulated gene 21(JRG21)",824763
"1865","AT3G11390","AT3G11390","Cysteine/Histidine-rich C1 domain family protein(AT3G11390)",820311
"1866","AT4G14746","AT4G14746","neurogenic locus notch-like protein(AT4G14746)",827129
"1867","AT5G59930","AT5G59930","Cysteine/Histidine-rich C1 domain family protein(AT5G59930)",836115
"1868","AT1G51850","AT1G51850","Leucine-rich repeat protein kinase family protein(AT1G51850)",841612
"1869","AT2G34655","AT2G34655",NA,NA
"1870","AT5G66070","ATL27","RING/U-box superfamily protein(AT5G66070)",836739
"1871","AT5G33395","AT5G33395","hypothetical protein(AT5G33395)",3771140
"1872","AT1G76930","ATEXT4","extensin 4(EXT4)",844028
"1873","AT5G67080","MAPKKK19","mitogen-activated protein kinase kinase kinase 19(MAPKKK19)",836843
"1874","AT2G41231","AT2G41231","transmembrane protein(AT2G41231)",10723020
"1875","AT5G20400","AT5G20400","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G20400)",832162
"1876","AT2G17760","AT2G17760","Eukaryotic aspartyl protease family protein(AT2G17760)",816285
"1877","AT5G13580","ABCG6","ABC-2 type transporter family protein(ABCG6)",831202
"1878","AT1G34670","AtMYB93","myb domain protein 93(MYB93)",840371
"1879","AT5G54140","ILL3","IAA-leucine-resistant (ILR1)-like 3(ILL3)",835501
"1880","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8(TBL8)",820330
"1881","AT2G38490","CIPK22","CBL-interacting Serine/Threonine-kinase(CIPK22)",818431
"1882","AT5G18480","IPUT1","plant glycogenin-like starch initiation protein 6(PGSIP6)",831966
"1883","AT5G58060","YKT61","SNARE-like superfamily protein(YKT61)",835918
"1884","AT2G44910","ATHB-4","homeobox-leucine zipper protein 4(HB4)",819100
"1885","AT5G44100","ckl7","casein kinase I-like 7(ckl7)",834433
"1886","AT4G20830","AT4G20830","FAD-binding Berberine family protein(AT4G20830)",827831
"1887","AT2G43060","IBH1","ILI1 binding bHLH 1(IBH1)",818908
"1888","AT1G26730","PHO1-H7","EXS (ERD1/XPR1/SYG1) family protein(AT1G26730)",839214
"1889","AT4G35110","AT4G35110","phospholipase-like protein (PEARLI 4) family protein(AT4G35110)",829663
"1890","AT5G13820","TRP4","telomeric DNA binding protein 1(TBP1)",831227
"1891","AT2G17290","CPK6","Calcium-dependent protein kinase family protein(CPK6)",816235
"1892","AT5G59070","AT5G59070","UDP-Glycosyltransferase superfamily protein(AT5G59070)",836024
"1893","AT2G45140","PVA12","plant VAP homolog 12(PVA12)",819122
"1894","AT4G28770","TOM2AH1","Tetraspanin family protein(AT4G28770)",828998
"1895","AT1G78000","SULTR1","sulfate transporter 1;2(SULTR1;2)",844135
"1896","AT2G21830","AT2G21830","Cysteine/Histidine-rich C1 domain family protein(AT2G21830)",816719
"1897","AT4G11800","AT4G11800","Calcineurin-like metallo-phosphoesterase superfamily protein(AT4G11800)",826786
"1898","AT4G18550","DSEL","alpha/beta-Hydrolases superfamily protein(DSEL)",827587
"1899","AT1G20110","AT1G20110","RING/FYVE/PHD zinc finger superfamily protein(AT1G20110)",838600
"1900","AT3G47670","AT3G47670","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G47670)",823921
"1901","AT5G45840","AT5G45840","Leucine-rich repeat protein kinase family protein(AT5G45840)",834624
"1902","AT2G25260","AT2G25260","Hyp O-arabinosyltransferase-like protein(AT2G25260)",817064
"1903","AT5G04020","AT5G04020","calmodulin binding protein(AT5G04020)",830281
"1904","AT2G38110","GPAT6","glycerol-3-phosphate acyltransferase 6(GPAT6)",818389
"1905","AT2G02680","AT2G02680","Cysteine/Histidine-rich C1 domain family protein(AT2G02680)",814797
"1906","AT5G44380","AT5G44380","FAD-binding Berberine family protein(AT5G44380)",834464
"1907","AT3G05400","SUGTL5","Major facilitator superfamily protein(AT3G05400)",819704
"1908","AT4G37070","PLP1","Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein(PLP1)",829861
"1909","AT1G14540","PER4","Peroxidase superfamily protein(PER4)",838016
"1910","AT1G63010","AT1G63010","Major Facilitator Superfamily with SPX (SYG1/Pho81/XPR1) domain-containing protein(AT1G63010)",842604
"1911","AT1G52330","AT1G52330","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT1G52330)",841664
"1912","AT4G10780","AT4G10780","LRR and NB-ARC domains-containing disease resistance protein(AT4G10780)",826674
"1913","AT1G57570","JAL14","Mannose-binding lectin superfamily protein(AT1G57570)",842133
"1914","AT1G62190","FAD4L1","Kua-ubiquitin conjugating enzyme hybrid localization domain-containing protein(AT1G62190)",842515
"1915","AT3G45870","AT3G45870","nodulin MtN21 /EamA-like transporter family protein(UMAMIT3)",823730
"1916","AT4G37780","MYB87","myb domain protein 87(MYB87)",829934
"1917","AT1G22460","AT1G22460","O-fucosyltransferase family protein(AT1G22460)",838852
"1918","AT3G32925","AT3G32925","hypothetical protein(AT3G32925)",3769307
"1919","AT4G25360","TBL18","TRICHOME BIREFRINGENCE-LIKE 18(TBL18)",828639
"1920","AT3G61980","AT3G61980","serine protease inhibitor, Kazal-type family protein(AT3G61980)",825371
"1921","AT1G18290","AT1G18290","DUF4228 domain protein(AT1G18290)",838409
"1922","AT5G18150","AT5G18150","Methyltransferase-related protein(AT5G18150)",831933
"1923","AT5G49138","AT5G49138","ncRNA(AT5G49138)",6240934
"1924","AT3G01202","AT3G01202","ncRNA(AT3G01202)",5007970
"1925","AT3G53200","AtMYB27","myb domain protein 27(MYB27)",824486
"1926","AT5G55290","VHA-E1","ATPase, V0 complex, subunit E(AT5G55290)",835622
"1927","AT1G57943","PUP17","purine permease 17(PUP17)",842164
"1928","AT2G29480","GSTU2","glutathione S-transferase tau 2(GSTU2)",817497
"1929","AT3G17715","AT3G17715","miscRNA(AT3G17715)",3768805
"1930","AT5G56270","WRKY2","WRKY DNA-binding protein 2(WRKY2)",835726
"1931","AT1G33360","AT1G33360","ATP-dependent Clp protease(AT1G33360)",840230
"1932","AT1G70790","AT1G70790","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G70790)",843416
"1933","AT2G21140","PRP2","proline-rich protein 2(PRP2)",816649
"1934","AT3G11420","AT3G11420","beta-1,3-N-acetylglucosaminyltransferase lunatic protein, putative (DUF604)(AT3G11420)",820315
"1935","AT1G30110","NUDT25","nudix hydrolase homolog 25(NUDX25)",839890
"1936","AT2G27580","SAP3","A20/AN1-like zinc finger family protein(AT2G27580)",817304
"1937","AT1G30750","AT1G30750","TPRXL(AT1G30750)",839955
"1938","AT1G70140","FH8","formin 8(FH8)",843350
"1939","AT2G23790","AT2G23790","calcium uniporter (DUF607)(AT2G23790)",816911
"1940","AT5G66390","PER72","Peroxidase superfamily protein(AT5G66390)",836771
"1941","AT1G77500","AT1G77500","DUF630 family protein, putative (DUF630 and DUF632)(AT1G77500)",844086
"1942","AT5G16550","AT5G16550","voltage-dependent L-type calcium channel subunit(AT5G16550)",831517
"1943","AT1G17060","CYP72C1","cytochrome p450 72c1(CYP72C1)",838276
"1944","AT1G44608","AT1G44608","hypothetical protein(AT1G44608)",841034
"1945","AT1G30760","AT1G30760","FAD-binding Berberine family protein(AT1G30760)",839958
"1946","AT1G72490","AT1G72490","hypothetical protein(AT1G72490)",843581
"1947","AT4G02090","AT4G02090","multidrug resistance protein ABC transporter family protein(AT4G02090)",827380
"1948","AT2G28671","AT2G28671","hypothetical protein(AT2G28671)",6241140
"1949","AT5G14000","anac084","NAC domain containing protein 84(NAC084)",831248
"1950","AT3G03700","AT3G03700","Plasma-membrane choline transporter family protein(AT3G03700)",821183
"1951","AT4G37420","AT4G37420","glycosyltransferase family protein (DUF23)(AT4G37420)",829896
"1952","AT1G49030","PCR6","PLAC8 family protein(AT1G49030)",841326
"1953","AT5G16380","AT5G16380","autophagy-like protein, putative (Protein of unknown function, DUF538)(AT5G16380)",831499
"1954","AT2G24040","AT2G24040","Low temperature and salt responsive protein family(AT2G24040)",816938
"1955","AT5G54390","AHL","HAL2-like protein(HL)",835527
"1956","AT2G35900","AT2G35900","Mal d 1-associated protein(AT2G35900)",818163
"1957","AT5G53190","SWEET3","Nodulin MtN3 family protein(SWEET3)",835400
"1958","AT5G20680","TBL16","TRICHOME BIREFRINGENCE-LIKE 16(TBL16)",832191
"1959","AT1G72210","BHLH96","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G72210)",843553
"1960","AT5G01380","GT-3A","Homeodomain-like superfamily protein(AT5G01380)",831895
"1961","AT5G06720","PER53","peroxidase 2(PA2)",830561
"1962","AT3G50760","GATL2","galacturonosyltransferase-like 2(GATL2)",824240
"1963","AT4G36430","PER49","Peroxidase superfamily protein(AT4G36430)",829795
"1964","AT1G15110","PSS1","phosphatidyl serine synthase family protein(PSS1)",838074
"1965","AT2G05510","AT2G05510","Glycine-rich protein family(AT2G05510)",815100
"1966","AT1G13900","PAP2","Purple acid phosphatases superfamily protein(PAP2)",837949
"1967","AT4G29350","PRO2","profilin 2(PFN2)",829056
"1968","AT2G29730","UGT71D1","UDP-glucosyl transferase 71D1(UGT71D1)",817523
"1969","AT5G02260","EXPA9","expansin A9(EXPA9)",831736
"1970","AT5G64020","TBL14","TRICHOME BIREFRINGENCE-LIKE 14(TBL14)",836523
"1971","AT5G65080","MAF5","K-box region/MADS-box transcription factor family protein(MAF5)",836632
"1972","AT1G02816","AT1G02816","pectinesterase (Protein of unknown function, DUF538)(AT1G02816)",839308
"1973","AT2G30130","LBD12","Lateral organ boundaries (LOB) domain family protein(ASL5)",817565
"1974","AT3G01640","GLCAK1","glucuronokinase G(GLCAK)",819902
"1975","AT1G66160","PUB20","CYS, MET, PRO, and GLY protein 1(CMPG1)",842931
"1976","AT4G36760","ATAPP1","aminopeptidase P1(APP1)",829829
"1977","AT4G09030","AGP10","arabinogalactan protein 10(AGP10)",826482
"1978","AT3G28340","GATL10","galacturonosyltransferase-like 10(GATL10)",822462
"1979","AT5G65870","PSK5","phytosulfokine 5 precursor(PSK5)",836716
"1980","AT1G19180","TIFY10A","jasmonate-zim-domain protein 1(JAZ1)",838501
"1981","AT4G17490","ERF6","ethylene responsive element binding factor 6(ERF6)",827463
"1982","AT4G13440","AT4G13440","Calcium-binding EF-hand family protein(AT4G13440)",826976
"1983","AT2G18969","AT2G18969","transcription factor/transcription regulator(AT2G18969)",6240648
"1984","AT3G23180","AT3G23180","HR-like lesion-inducing protein-like protein(AT3G23180)",821896
"1985","AT3G48290","CYP71A24","cytochrome P450, family 71, subfamily A, polypeptide 24(CYP71A24)",823987
"1986","AT2G40113","AT2G40113","Pollen Ole e 1 allergen and extensin family protein(AT2G40113)",818601
"1987","AT3G22620","AT3G22620","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G22620)",821833
"1988","AT1G19300","GATL1","Nucleotide-diphospho-sugar transferases superfamily protein(PARVUS)",838512
"1989","AT5G20650","COPT5","copper transporter 5(COPT5)",832188
"1990","AT1G77260","AT1G77260","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G77260)",844062
"1991","AT5G02230","AT5G02230","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT5G02230)",831784
"1992","AT3G07010","AT3G07010","Pectin lyase-like superfamily protein(AT3G07010)",819886
"1993","AT5G08130","BIM1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(BIM1)",830708
"1994","AT2G33380","PXG3","Caleosin-related family protein(RD20)",817901
"1995","AT5G17190","AT5G17190","B-cell receptor-associated-like protein(AT5G17190)",831583
"1996","AT1G14580","IDD6","C2H2-like zinc finger protein(AT1G14580)",838020
"1997","AT5G02580","AT5G02580","argininosuccinate lyase(AT5G02580)",831095
"1998","AT5G11970","AT5G11970","ABC family ABC transporter, putative (DUF3511)(AT5G11970)",831070
"1999","AT3G23450","AT3G23450","transmembrane protein(AT3G23450)",3768908
"2000","AT1G07080","AT1G07080","Thioredoxin superfamily protein(AT1G07080)",837219
"2001","AT2G23340","ERF008","DREB and EAR motif protein 3(DEAR3)",816866
"2002","AT4G35510","AT4G35510","PHD finger-like protein(AT4G35510)",829703
"2003","AT5G66110","HIPP27","Heavy metal transport/detoxification superfamily protein(HIPP27)",836743
"2004","AT4G14548","AT4G14548","ncRNA(AT4G14548)",6240426
"2005","AT3G02880","AT3G02880","Leucine-rich repeat protein kinase family protein(AT3G02880)",821198
"2006","AT5G25830","GATA12","GATA transcription factor 12(GATA12)",832652
"2007","AT1G22360","UGT85A2","UDP-glucosyl transferase 85A2(UGT85A2)",838843
"2008","AT3G44970","AT3G44970","Cytochrome P450 superfamily protein(AT3G44970)",823632
"2009","AT3G43270","PME32","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G43270)",823402
"2010","AT2G28670","DIR10","Disease resistance-responsive (dirigent-like protein) family protein(ESB1)",817416
"2011","AT3G55230","DIR24","Disease resistance-responsive (dirigent-like protein) family protein(AT3G55230)",824689
"2012","AT2G39430","DIR9","Disease resistance-responsive (dirigent-like protein) family protein(AT2G39430)",818528
"2013","AT4G30670","AT4G30670","Putative membrane lipoprotein(AT4G30670)",829190
"2014","AT1G53180","AT1G53180","hypothetical protein(AT1G53180)",841752
"2015","AT3G10720","PME25","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G10720)",820241
"2016","AT5G51060","RBOHC","NADPH/respiratory burst oxidase protein D(RHD2)",835179
"2017","AT5G11520","ASP3","aspartate aminotransferase 3(ASP3)",831024
"2018","AT2G02630","AT2G02630","Cysteine/Histidine-rich C1 domain family protein(AT2G02630)",814792
"2019","AT2G15490","UGT73B4","UDP-glycosyltransferase 73B4(UGT73B4)",816041
"2020","AT1G63210","AT1G63210","Transcription elongation factor Spt6(AT1G63210)",842626
"2021","AT3G05890","RCI2B","Low temperature and salt responsive protein family(RCI2B)",819758
"2022","AT3G17860","TIFY6B","jasmonate-zim-domain protein 3(JAZ3)",821055
"2023","AT4G13180","AT4G13180","NAD(P)-binding Rossmann-fold superfamily protein(AT4G13180)",826932
"2024","AT3G28200","PER31","Peroxidase superfamily protein(AT3G28200)",822446
"2025","AT5G07110","PRA1B6","prenylated RAB acceptor 1.B6(PRA1.B6)",830602
"2026","AT5G10720","AHK5","histidine kinase 5(HK5)",830938
"2027","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G77330)",844069
"2028","AT2G29490","GSTU1","glutathione S-transferase TAU 1(GSTU1)",817498
"2029","AT2G19660","AT2G19660","Cysteine/Histidine-rich C1 domain family protein(AT2G19660)",816485
"2030","AT5G15150","HAT7","homeobox 3(HB-3)",831367
"2031","AT3G01220","ATHB-20","homeobox protein 20(HB20)",821232
"2032","AT1G74020","SSL12","strictosidine synthase 2(SS2)",843740
"2033","AT4G22470","AT4G22470","protease inhibitor/seed storage/lipid transfer protein (LTP) family protein(AT4G22470)",828342
"2034","AT2G21880","RABG2","RAB GTPase homolog 7A(RAB7A)",816724
"2035","AT3G55430","AT3G55430","O-Glycosyl hydrolases family 17 protein(AT3G55430)",824709
"2036","AT4G18380","AT4G18380","F-box family protein(AT4G18380)",827567
"2037","AT1G71740","AT1G71740","nucleolar protein(AT1G71740)",843504
"2038","AT1G79450","ALIS5","ALA-interacting subunit 5(ALIS5)",844283
"2039","AT2G27190","PAP12","purple acid phosphatase 12(PAP12)",817261
"2040","AT5G01335","AT5G01335","hypothetical protein(AT5G01335)",3770660
"2041","AT5G65530","AT5G65530","Protein kinase superfamily protein(AT5G65530)",836679
