"","gene","symbol","Description","Entrez"
"973","AT5G05790","AT5G05790","Duplicated homeodomain-like superfamily protein(AT5G05790)",830464
"974","AT1G27130","GSTU13","glutathione S-transferase tau 13(GSTU13)",839602
"975","AT1G50110","BCAT6","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(AT1G50110)",841433
"976","AT1G69020","AT1G69020","Prolyl oligopeptidase family protein(AT1G69020)",843234
"977","AT1G14620","DECOY","decoy(DECOY)",838024
"978","AT4G30520","AT4G30520","Leucine-rich repeat protein kinase family protein(SARK)",829175
"979","AT1G51880","RHS6","root hair specific 6(RHS6)",841615
"980","AT1G49390","AT1G49390","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G49390)",841362
"981","AT5G67200","AT5G67200","Leucine-rich repeat protein kinase family protein(AT5G67200)",836855
"982","AT1G32900","GBSS1","UDP-Glycosyltransferase superfamily protein(GBSS1)",840184
"983","AT3G10610","RPS17C","Ribosomal S17 family protein(AT3G10610)",820230
"984","AT5G25020","AT5G25020","enhanced disease resistance-like protein (DUF1336)(AT5G25020)",832572
"985","AT5G45970","ARAC2","RAC-like 2(RAC2)",834637
"986","AT5G48740","AT5G48740","Leucine-rich repeat protein kinase family protein(AT5G48740)",834932
"987","AT3G15250","AT3G15250","TPRXL(AT3G15250)",820756
"988","AT4G22160","AT4G22160","hypothetical protein(AT4G22160)",828305
"989","AT5G54980","AT5G54980","Uncharacterized protein family (UPF0497)(AT5G54980)",835589
"990","AT4G33170","PCMP-H53","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G33170)",829454
"991","AT5G16486","AT5G16486","RNA-directed DNA polymerase (reverse transcriptase)-related family protein(AT5G16486)",3770625
"992","AT3G49380","iqd15","IQ-domain 15(iqd15)",824100
"993","AT2G14860","AT2G14860","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein(AT2G14860)",815975
"994","AT3G06040","AT3G06040","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein(AT3G06040)",819777
"995","AT2G32487","AT2G32487","hypothetical protein(AT2G32487)",5007918
"996","AT2G39880","MYB25","myb domain protein 25(MYB25)",818575
"997","AT2G31540","AT2G31540","GDSL-like Lipase/Acylhydrolase superfamily protein(AT2G31540)",817712
"998","AT2G33240","XI-D","myosin XI D(XID)",817886
"999","AT4G04900","RIC10","ROP-interactive CRIB motif-containing protein 10(RIC10)",825829
"1000","AT5G01060","AT5G01060","kinase with tetratricopeptide repeat domain-containing protein(BSK10)",831916
"1001","AT4G22214","AT4G22214","Defensin-like (DEFL) family protein(AT4G22214)",828314
"1002","AT4G33880","BHLH85","ROOT HAIR DEFECTIVE 6-LIKE 2(RSL2)",829531
