"","gene","symbol","Description","Entrez"
"968","AT1G72480","AT1G72480","Lung seven transmembrane receptor family protein(AT1G72480)",843580
"969","AT2G29570","PCNA2","proliferating cell nuclear antigen 2(PCNA2)",817506
"970","AT3G20000","TOM40-1","translocase of the outer mitochondrial membrane 40(TOM40)",821538
"971","AT3G55010","PUR5","phosphoribosylformylglycinamidine cyclo-ligase, chloroplast / phosphoribosyl-aminoimidazole synthetase / AIR synthase (PUR5)(PUR5)",824667
"972","AT2G21050","LAX2","like AUXIN RESISTANT 2(LAX2)",816640
"973","AT3G03960","CCT8","TCP-1/cpn60 chaperonin family protein(AT3G03960)",819549
"974","AT5G60390","A3","GTP binding Elongation factor Tu family protein(AT5G60390)",836161
"975","AT1G48630","RACK1B","receptor for activated C kinase 1B(RACK1B_AT)",841284
"976","AT1G58380","RPS2A","Ribosomal protein S5 family protein(XW6)",842207
"977","AT1G56110","NOP56","NOP56-like pre RNA processing ribonucleoprotein(NOP56)",842063
"978","AT3G18240","AT3G18240/MIE15_3","Ribosomal protein S24/S35(AT3G18240)",821352
"979","AT2G44830","AT2G44830","Protein kinase superfamily protein(AT2G44830)",819092
"980","AT2G07690","MCM5","Minichromosome maintenance (MCM2/3/5) family protein(MCM5)",815415
"981","AT2G19670","PRMT12","protein arginine methyltransferase 1A(PRMT1A)",816486
"982","AT4G24830","AT4G24830","arginosuccinate synthase family(AT4G24830)",828586
"983","AT1G21880","LYM1","lysm domain GPI-anchored protein 1 precursor(LYM1)",838790
"984","AT5G49160","DMT1","methyltransferase 1(MET1)",834975
"985","AT3G44750","HDT1","histone deacetylase 3(HDA3)",823605
"986","AT4G31700","RPS6A","ribosomal protein S6(RPS6)",829298
"987","AT5G22790","RER1","reticulata-related 1(RER1)",832342
"988","AT1G31070","GLCNAC1PUT1","N-acetylglucosamine-1-phosphate uridylyltransferase 1(GlcNAc1pUT1)",839993
"989","AT4G35850","AT4G35850","Pentatricopeptide repeat (PPR) superfamily protein(AT4G35850)",829739
"990","AT1G27030","AT1G27030","hypothetical protein(AT1G27030)",839592
"991","AT4G36180","AT4G36180","Leucine-rich receptor-like protein kinase family protein(AT4G36180)",829775
"992","AT2G05790","AT2G05790","O-Glycosyl hydrolases family 17 protein(AT2G05790)",815130
"993","AT2G20530","PHB6","prohibitin 6(PHB6)",816575
"994","AT1G72810","TS2","Pyridoxal-5'-phosphate-dependent enzyme family protein(AT1G72810)",843612
"995","AT2G40010","RPP0A","Ribosomal protein L10 family protein(AT2G40010)",818589
"996","AT4G00620","FOLD4","Amino acid dehydrogenase family protein(EMB3127)",825824
"997","AT5G64140","RPS28C","ribosomal protein S28(RPS28)",836535
"998","AT1G14320","RPL10A","Ribosomal protein L16p/L10e family protein(SAC52)",837993
"999","AT5G61170","RPS19C","Ribosomal protein S19e family protein(AT5G61170)",836238
"1000","AT2G21580","RPS25B","Ribosomal protein S25 family protein(AT2G21580)",816696
"1001","AT4G10480","AT4G10480","Nascent polypeptide-associated complex (NAC), alpha subunit family protein(AT4G10480)",826640
"1002","AT5G08000","PDCB2","glucan endo-1,3-beta-glucosidase-like protein 3(E13L3)",830694
"1003","AT5G57290","RPP3B","60S acidic ribosomal protein family(AT5G57290)",835834
"1004","AT3G62250","RPS27AC","ubiquitin 5(UBQ5)",825398
"1005","AT3G53430","RPL12B","Ribosomal protein L11 family protein(AT3G53430)",824511
"1006","AT5G67510","RPL26B","Translation protein SH3-like family protein(AT5G67510)",836887
"1007","AT2G42910","PRS4","Phosphoribosyltransferase family protein(AT2G42910)",818892
"1008","AT5G18800","AT5G18800","Cox19-like CHCH family protein(AT5G18800)",831998
"1009","AT5G23535","AT5G23535","KOW domain-containing protein(AT5G23535)",832419
"1010","AT4G28360","AT4G28360","Ribosomal protein L22p/L17e family protein(AT4G28360)",828951
"1011","AT5G47930","RPS27D","Zinc-binding ribosomal protein family protein(AT5G47930)",834844
"1012","AT4G33130","AT4G33130","rho GTPase-activating protein(AT4G33130)",829450
"1013","AT1G54580","ACP2","acyl carrier protein 2(ACP2)",841900
"1014","AT3G52580","RPS14C","Ribosomal protein S11 family protein(AT3G52580)",824424
"1015","AT1G77940","RPL30B","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT1G77940)",844129
"1016","AT3G04840","RPS3AA","Ribosomal protein S3Ae(AT3G04840)",819644
"1017","AT3G05060","NOP5-2","NOP56-like pre RNA processing ribonucleoprotein(AT3G05060)",819668
"1018","AT1G48230","AT1G48230","nodulin MtN21 /EamA-like transporter family protein(AT1G48230)",841243
"1019","AT3G16780","RPL19B","Ribosomal protein L19e family protein(AT3G16780)",820931
"1020","AT1G04270","RPS15A","cytosolic ribosomal protein S15(RPS15)",839564
"1021","AT3G49010","RPL13B","breast basic conserved 1(BBC1)",824062
"1022","AT4G10390","AT4G10390","Protein kinase superfamily protein(AT4G10390)",826631
"1023","AT1G16870","AT1G16870","mitochondrial 28S ribosomal protein S29-like protein(AT1G16870)",838258
"1024","AT5G39960","AT5G39960","GTP-binding protein(AT5G39960)",833993
"1025","AT3G44330","AT3G44330","M28 Zn-peptidase nicastrin(AT3G44330)",823558
"1026","AT4G25870","AT4G25870","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT4G25870)",828693
"1027","AT1G15870","AT1G15870","Mitochondrial glycoprotein family protein(AT1G15870)",838157
"1028","AT5G44635","MCM6","minichromosome maintenance (MCM2/3/5) family protein(MCM6)",834492
"1029","AT3G21540","AT3G21540","transducin family protein / WD-40 repeat family protein(AT3G21540)",821708
"1030","AT3G22310","RH9","putative mitochondrial RNA helicase 1(PMH1)",821800
"1031","AT4G25630","MED36A","fibrillarin 2(FIB2)",828668
"1032","AT1G32380","PRS2","phosphoribosyl pyrophosphate (PRPP) synthase 2(PRS2)",840131
"1033","AT1G80270","PPR596","PENTATRICOPEPTIDE REPEAT 596(PPR596)",844367
"1034","AT2G38280","AMPD","AMP deaminase, putative / myoadenylate deaminase(FAC1)",818408
"1035","AT4G40090","AGP3","arabinogalactan protein 3(AGP3)",830172
"1036","AT5G01280","AT5G01280","GPI-anchored protein(AT5G01280)",831711
"1037","AT2G04780","FLA7","FASCICLIN-like arabinoogalactan 7(FLA7)",815021
"1038","AT5G65810","AT5G65810","transmembrane protein(CGR3)",836710
"1039","AT1G10670","ACLA-1","ATP-citrate lyase A-1(ACLA-1)",837610
"1040","AT4G31590","CSLC5","Cellulose-synthase-like C5(CSLC5)",829286
"1041","AT1G71830","SERK1","somatic embryogenesis receptor-like kinase 1(SERK1)",843513
"1042","AT2G19170","SBT2.5","subtilisin-like serine protease 3(SLP3)",816434
"1043","AT3G02530","CCT6A","TCP-1/cpn60 chaperonin family protein(AT3G02530)",821160
"1044","AT4G31890","AT4G31890","ARM repeat superfamily protein(AT4G31890)",829319
"1045","AT4G05410","YAO","Transducin/WD40 repeat-like superfamily protein(YAO)",825889
"1046","AT2G04170","AT2G04170","TRAF-like family protein(AT2G04170)",814954
"1047","AT4G08410","AT4G08410","Proline-rich extensin-like family protein(AT4G08410)",826400
"1048","AT5G06630","AT5G06630","proline-rich extensin-like family protein(AT5G06630)",830551
"1049","AT1G16220","AT1G16220","Protein phosphatase 2C family protein(AT1G16220)",838190
"1050","AT3G18600","RH51","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G18600)",821391
"1051","AT2G36290","AT2G36290","alpha/beta-Hydrolases superfamily protein(AT2G36290)",818200
"1052","AT3G23370","AT3G23370","RNA-binding (RRM/RBD/RNP motifs) family protein(AT3G23370)",821918
"1053","AT3G10690","GYRA","DNA GYRASE A(GYRA)",820238
"1054","AT3G55510","RBL","Noc2p family(RBL)",824716
"1055","AT2G37960","AT2G37960","myosin-M heavy protein(AT2G37960)",818373
"1056","AT2G46210","SLD2","Fatty acid/sphingolipid desaturase(SLD2)",819228
"1057","AT3G06930","PRMT13","protein arginine methyltransferase 4B(PRMT4B)",819878
"1058","AT1G08130","LIG1","DNA ligase 1(LIG1)",837333
"1059","AT5G20885","AT5G20885","RING/U-box superfamily protein(AT5G20885)",832212
"1060","AT5G24970","AT5G24970","Protein kinase superfamily protein(AT5G24970)",832567
"1061","AT3G12860","AT3G12860","NOP56-like pre RNA processing ribonucleoprotein(AT3G12860)",820468
"1062","AT3G15140","AT3G15140","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT3G15140)",820745
"1063","AT4G28450","AT4G28450","WD repeat and SOF domain-containing protein 1(AT4G28450)",828962
"1064","AT2G21300","AT2G21300","ATP binding microtubule motor family protein(AT2G21300)",816669
"1065","AT3G20050","CCT1","T-complex protein 1 alpha subunit(TCP-1)",821544
"1066","AT3G23990","CPN60","heat shock protein 60(HSP60)",821983
"1067","AT3G51470","AT3G51470","Protein phosphatase 2C family protein(AT3G51470)",824310
"1068","AT4G24580","REN1","Rho GTPase activation protein (RhoGAP) with PH domain-containing protein(REN1)",828560
"1069","AT4G24620","PGI1","phosphoglucose isomerase 1(PGI1)",828564
"1070","AT2G02480","STI","AAA-type ATPase family protein(STI)",814777
"1071","AT5G04160","AT5G04160","Nucleotide-sugar transporter family protein(AT5G04160)",830294
"1072","AT5G14690","AT5G14690","transmembrane protein(AT5G14690)",831321
"1073","AT3G10470","AT3G10470","C2H2-type zinc finger family protein(AT3G10470)",820211
"1074","AT3G28420","AT3G28420","Putative membrane lipoprotein(AT3G28420)",822472
"1075","AT4G30560","CNGC9","cyclic nucleotide gated channel 9(CNGC9)",829179
"1076","AT5G09970","CYP78A7","cytochrome P450, family 78, subfamily A, polypeptide 7(CYP78A7)",830858
"1077","AT5G21050","AT5G21050","hyccin(AT5G21050)",832229
"1078","AT1G12150","AT1G12150","weak chloroplast movement under blue light protein (DUF827)(AT1G12150)",837767
"1079","AT4G35160","AT4G35160","O-methyltransferase family protein(AT4G35160)",829668
"1080","AT5G38030","AT5G38030","MATE efflux family protein(AT5G38030)",833782
"1081","AT5G60690","REV","Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein(REV)",836190
"1082","AT1G17630","PCMP-E72","Pentatricopeptide repeat (PPR-like) superfamily protein(AT1G17630)",838340
"1083","AT3G26700","AT3G26700","Protein kinase superfamily protein(AT3G26700)",822282
"1084","AT4G30150","AT4G30150","Urb2/Npa2 family protein(AT4G30150)",829138
"1085","AT5G10010","AT5G10010","myosin-H heavy protein(AT5G10010)",830863
"1086","AT3G47520","MDH","malate dehydrogenase(MDH)",823906
"1087","AT1G54010","GLL23","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G54010)",841839
"1088","AT3G10080","AT3G10080","RmlC-like cupins superfamily protein(AT3G10080)",820169
"1089","AT2G39230","LOJ","LATERAL ORGAN JUNCTION(LOJ)",818508
"1090","AT3G49240","EMB1796","Pentatricopeptide repeat (PPR) superfamily protein(emb1796)",824085
"1091","AT5G40150","PER63","Peroxidase superfamily protein(AT5G40150)",834012
"1092","AT1G03830","AT1G03830","guanylate-binding family protein(AT1G03830)",839398
"1093","AT1G54200","AT1G54200","DNA mismatch repair Msh6-like protein(AT1G54200)",841860
"1094","AT3G55420","AT3G55420","hypothetical protein(AT3G55420)",824708
"1095","AT1G01570","AT1G01570","transferring glycosyl group transferase (DUF604)(AT1G01570)",837183
"1096","AT5G16040","AT5G16040","Regulator of chromosome condensation (RCC1) family protein(AT5G16040)",831461
"1097","AT2G42730","AT2G42730","F-box/FBD/LRR protein(AT2G42730)",818873
"1098","AT3G02010","PCMP-H36","Pentatricopeptide repeat (PPR) superfamily protein(AT3G02010)",821085
"1099","AT1G55040","AT1G55040","zinc finger (Ran-binding) family protein(AT1G55040)",841947
"1100","AT4G20270","BAM3","Leucine-rich receptor-like protein kinase family protein(BAM3)",827774
"1101","AT4G32200","ASY2","DNA-binding HORMA family protein(ASY2)",829353
"1102","AT5G28460","AT5G28460","Pentatricopeptide repeat (PPR) superfamily protein(AT5G28460)",832933
"1103","AT2G39830","DAR2","DA1-related protein 2(DAR2)",818570
"1104","AT4G22970","ESP1","separase(ESP)",828396
"1105","AT1G80710","DRS1","DROUGHT SENSITIVE 1(DRS1)",844410
"1106","AT4G01270","AT4G01270","RING/U-box superfamily protein(AT4G01270)",828038
"1107","AT3G57360","AT3G57360","tRNA-splicing endonuclease subunit(AT3G57360)",824903
"1108","AT1G03110","TRM82","Transducin/WD40 repeat-like superfamily protein(TRM82)",839572
"1109","AT4G30800","RPS11B","Nucleic acid-binding, OB-fold-like protein(AT4G30800)",829203
"1110","AT5G57123","AT5G57123","hypothetical protein(AT5G57123)",835817
"1111","AT3G24495","MSH7","MUTS homolog 7(MSH7)",822040
"1112","AT5G42710","AT5G42710","hypothetical protein(TRM30)",834280
"1113","AT1G66250","AT1G66250","O-Glycosyl hydrolases family 17 protein(AT1G66250)",842942
"1114","AT3G02920","RPA2B","Replication protein A, subunit RPA32(RPA32B)",821187
"1115","AT3G08950","HCC1","electron transport SCO1/SenC family protein(HCC1)",820046
"1116","AT1G25425","CLE43","CLAVATA3/ESR-RELATED 43(CLE43)",28717267
"1117","AT1G51380","RH34","DEA(D/H)-box RNA helicase family protein(AT1G51380)",841562
"1118","AT1G77110","PIN6","Auxin efflux carrier family protein(PIN6)",844046
"1119","AT2G31240","AT2G31240","Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G31240)",817681
"1120","AT5G63550","AT5G63550","DEK domain-containing chromatin associated protein(AT5G63550)",836474
"1121","AT2G02790","IQD29","IQ-domain 29(IQD29)",814808
"1122","AT2G47860","SETH6","Phototropic-responsive NPH3 family protein(SETH6)",819398
"1123","AT2G42710","AT2G42710","Ribosomal protein L1p/L10e family(AT2G42710)",818871
"1124","AT1G21070","AT1G21070","Nucleotide-sugar transporter family protein(AT1G21070)",838703
"1125","AT5G63400","ADK1","adenylate kinase 1(ADK1)",836459
"1126","AT4G31810","AT4G31810","ATP-dependent caseinolytic (Clp) protease/crotonase family protein(AT4G31810)",829310
"1127","AT5G13520","LKHA4","peptidase M1 family protein(AT5G13520)",831196
"1128","AT1G73620","AT1G73620","Pathogenesis-related thaumatin superfamily protein(AT1G73620)",843696
"1129","AT3G55280","RPL23AB","ribosomal protein L23AB(RPL23AB)",824694
"1130","AT2G27470","NF-YB11","nuclear factor Y, subunit B11(NF-YB11)",817292
"1131","AT5G59850","RPS15AA","Ribosomal protein S8 family protein(AT5G59850)",836107
"1132","AT1G60390","PG1","polygalacturonase 1(PG1)",842334
"1133","AT2G37990","AT2G37990","ribosome biogenesis regulatory protein (RRS1) family protein(AT2G37990)",818377
"1134","AT2G29200","APUM1","pumilio 1(PUM1)",817469
"1135","AT2G35120","GDH2","Single hybrid motif superfamily protein(AT2G35120)",818078
"1136","AT4G34200","PGDH1","D-3-phosphoglycerate dehydrogenase(EDA9)",829568
"1137","AT3G11250","RPP0C","Ribosomal protein L10 family protein(AT3G11250)",820296
"1138","AT1G53645","AT1G53645","hydroxyproline-rich glycoprotein family protein(AT1G53645)",841801
"1139","AT1G12000","PFP-BETA1","Phosphofructokinase family protein(AT1G12000)",837752
"1140","AT2G17630","PSAT2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AT2G17630)",816270
"1141","AT5G05240","AT5G05240","cation-transporting ATPase(AT5G05240)",830406
"1142","AT5G66680","OST48","dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein(DGL1)",836801
"1143","AT1G54690","HTA3","gamma histone variant H2AX(GAMMA-H2AX)",841910
"1144","AT5G61030","RBG3","glycine-rich RNA-binding protein 3(GR-RBP3)",836224
"1145","AT2G28790","AT2G28790","Pathogenesis-related thaumatin superfamily protein(AT2G28790)",817428
"1146","AT3G03060","AT3G03060","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G03060)",821146
"1147","AT3G15000","MORF8","cobalt ion binding protein(RIP1)",820729
"1148","AT3G09430","AT3G09430","peptide transporter family protein(AT3G09430)",820101
"1149","AT1G04540","AT1G04540","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G04540)",839498
"1150","AT5G63540","RMI1","recQ-mediated instability protein (DUF1767)(RMI1)",836473
"1151","AT2G31725","AT2G31725","FAM136A-like protein (DUF842)(AT2G31725)",817729
"1152","AT5G01170","AT5G01170","hypothetical protein (DUF740)(AT5G01170)",831732
"1153","AT3G03690","UNE7","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(UNE7)",821186
"1154","AT1G01370","HTR12","Histone superfamily protein(HTR12)",839104
"1155","AT1G27435","AT1G27435","hypothetical protein(AT1G27435)",839634
"1156","AT3G58610","AT3G58610","ketol-acid reductoisomerase(AT3G58610)",825030
"1157","AT1G23820","SPDS1","spermidine synthase(SPDS1)",838993
"1158","AT1G72370","RPSAA","40s ribosomal protein SA(P40)",843569
"1159","AT1G15480","AT1G15480","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G15480)",838118
"1160","AT4G22235","AT4G22235","defensin-like protein(AT4G22235)",828318
"1161","AT1G48600","NMT2","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(PMEAMT)",841281
"1162","AT5G02870","RPL4D","Ribosomal protein L4/L1 family(AT5G02870)",831756
"1163","AT4G02060","MCM7","Minichromosome maintenance (MCM2/3/5) family protein(PRL)",828153
"1164","AT5G06050","AT5G06050","Putative methyltransferase family protein(AT5G06050)",830492
"1165","AT5G51560","AT5G51560","Leucine-rich repeat protein kinase family protein(AT5G51560)",835230
"1166","AT4G20940","AT4G20940","Leucine-rich receptor-like protein kinase family protein(GHR1)",827842
"1167","AT4G29240","AT4G29240","Leucine-rich repeat (LRR) family protein(AT4G29240)",829045
"1168","AT1G08470","SSL3","strictosidine synthase-like 3(SSL3)",837368
"1169","AT3G26410","TRM11","tRNA modification 11 protein(TRM11)",822245
"1170","AT2G31610","RPS3A","Ribosomal protein S3 family protein(AT2G31610)",817719
"1171","AT2G47110","RPS27AB","ubiquitin 6(UBQ6)",819323
"1172","AT2G34480","RPL18AB","Ribosomal protein L18ae/LX family protein(AT2G34480)",818011
"1173","AT3G11510","RPS14B","Ribosomal protein S11 family protein(AT3G11510)",820324
"1174","AT1G09690","RPL21A","Translation protein SH3-like family protein(AT1G09690)",837497
"1175","AT4G00100","RPS13B","ribosomal protein S13A(RPS13A)",828167
"1176","AT3G62870","RPL7AB","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT3G62870)",825462
"1177","AT4G16720","RPL15A","Ribosomal protein L23/L15e family protein(AT4G16720)",827375
"1178","AT4G12600","AT4G12600","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT4G12600)",826873
"1179","AT4G36130","RPL8C","Ribosomal protein L2 family(AT4G36130)",829770
"1180","AT1G74560","NRP1","NAP1-related protein 1(NRP1)",843797
"1181","AT3G63300","FKD1","FORKED 1(FKD1)",825505
"1182","AT4G23740","AT4G23740","Leucine-rich repeat protein kinase family protein(AT4G23740)",828474
"1183","AT1G33140","RPL9B","Ribosomal protein L6 family(PGY2)",840211
"1184","AT5G52650","RPS10C","RNA binding Plectin/S10 domain-containing protein(AT5G52650)",835342
"1185","AT2G18020","RPL8A","Ribosomal protein L2 family(EMB2296)",816314
"1186","AT3G05590","RPL18B","ribosomal protein L18(RPL18)",819725
"1187","AT4G22390","AT4G22390","F-box associated ubiquitination effector family protein(AT4G22390)",828334
"1188","AT1G18850","AT1G18850","hypothetical protein(AT1G18850)",838466
"1189","AT2G01940","SGR5","C2H2-like zinc finger protein(SGR5)",814725
"1190","AT4G35050","MSI3","Transducin family protein / WD-40 repeat family protein(MSI3)",829657
"1191","AT2G39020","AT2G39020","Acyl-CoA N-acyltransferases (NAT) superfamily protein(AT2G39020)",818488
"1192","AT2G37270","RPS5A","ribosomal protein 5B(RPS5B)",818304
"1193","AT1G18080","RACK1A","Transducin/WD40 repeat-like superfamily protein(ATARCA)",838388
"1194","AT3G09630","RPL4A","Ribosomal protein L4/L1 family(AT3G09630)",820120
"1195","AT3G03770","AT3G03770","Leucine-rich repeat protein kinase family protein(AT3G03770)",821164
"1196","AT4G38660","AT4G38660","Pathogenesis-related thaumatin superfamily protein(AT4G38660)",830022
"1197","AT1G23460","AT1G23460","Pectin lyase-like superfamily protein(AT1G23460)",838954
"1198","AT2G31790","UGT74C1","UDP-Glycosyltransferase superfamily protein(AT2G31790)",817736
"1199","AT3G59970","MTHFR1","methylenetetrahydrofolate reductase 1(MTHFR1)",825167
"1200","AT1G62110","AT1G62110","Mitochondrial transcription termination factor family protein(AT1G62110)",842507
"1201","AT5G03150","JKD","C2H2-like zinc finger protein(JKD)",831919
"1202","AT5G15740","AT5G15740","O-fucosyltransferase family protein(AT5G15740)",831430
"1203","AT3G53010","AT3G53010","carbohydrate esterase, putative (DUF303)(AT3G53010)",824467
"1204","AT4G00310","MEE46","Putative membrane lipoprotein(EDA8)",827417
"1205","AT5G66540","AT5G66540","U3 small nucleolar ribonucleoprotein(AT5G66540)",836786
"1206","AT2G44160","MTHFR2","methylenetetrahydrofolate reductase 2(MTHFR2)",819022
"1207","AT4G01850","SAM2","S-adenosylmethionine synthetase 2(SAM-2)",826987
"1208","AT1G20220","AT1G20220","Alba DNA/RNA-binding protein(AT1G20220)",838610
"1209","AT3G16480","MPPA2","mitochondrial processing peptidase alpha subunit(MPPalpha)",820896
"1210","AT1G24510","CCT5","TCP-1/cpn60 chaperonin family protein(AT1G24510)",839066
"1211","AT3G11830","CCT7","TCP-1/cpn60 chaperonin family protein(AT3G11830)",820356
"1212","AT3G03680","AT3G03680","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT3G03680)",821190
"1213","AT5G27120","NOP5-1","NOP56-like pre RNA processing ribonucleoprotein(AT5G27120)",832770
"1214","AT4G38480","AT4G38480","Transducin/WD40 repeat-like superfamily protein(AT4G38480)",830004
"1215","AT2G20515","AT2G20515","pollen Ole e I family allergen protein(AT2G20515)",816573
"1216","AT4G31320","AT4G31320","SAUR-like auxin-responsive protein family(AT4G31320)",829259
"1217","AT4G19680","IRT2","iron regulated transporter 2(IRT2)",827712
"1218","AT5G49800","AT5G49800","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT5G49800)",835043
"1219","AT1G25360","PCMP-H74","Pentatricopeptide repeat (PPR) superfamily protein(AT1G25360)",839121
"1220","AT5G10210","AT5G10210","nitric oxide synthase-interacting protein(AT5G10210)",830885
"1221","AT2G36350","AT2G36350","Protein kinase superfamily protein(AT2G36350)",818208
"1222","AT3G18130","RACK1C","receptor for activated C kinase 1C(RACK1C_AT)",821338
"1223","AT5G58420","RPS4D","Ribosomal protein S4 (RPS4A) family protein(AT5G58420)",835955
"1224","AT1G20370","AT1G20370","Pseudouridine synthase family protein(AT1G20370)",838625
"1225","AT3G57150","CBF5","homologue of NAP57(NAP57)",824882
"1226","AT1G19520","NFD5","pentatricopeptide (PPR) repeat-containing protein(NFD5)",838538
"1227","AT3G22780","TSO1","Tesmin/TSO1-like CXC domain-containing protein(TSO1)",821849
"1228","AT4G08400","AT4G08400","Proline-rich extensin-like family protein(AT4G08400)",826398
"1229","AT2G46890","AT2G46890","3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295)(AT2G46890)",819302
"1230","AT3G63130","RANGAP1","RAN GTPase activating protein 1(RANGAP1)",825488
"1231","AT5G40830","AT5G40830","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G40830)",834083
"1232","AT1G75388","CPuORF5",NA,NA
"1233","AT4G22120","CSC1","ERD (early-responsive to dehydration stress) family protein(AT4G22120)",828301
"1234","AT4G21850","MSRB9","methionine sulfoxide reductase B9(MSRB9)",828273
"1235","AT2G05632","AT2G05632","hypothetical protein(AT2G05632)",6240607
"1236","AT5G57980","NRPB5L1","RNA polymerase II fifth largest subunit, C(RPB5C)",835909
"1237","AT5G53290","CRF3","cytokinin response factor 3(CRF3)",835410
"1238","AT4G13940","SAHH1","S-adenosyl-L-homocysteine hydrolase(HOG1)",827028
"1239","AT5G62890","NAT6","Xanthine/uracil permease family protein(AT5G62890)",836409
"1240","AT1G53380","AT1G53380","hypothetical protein (DUF641)(AT1G53380)",841774
"1241","AT3G13150","AT3G13150","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G13150)",820503
"1242","AT3G49660","WDR5A","Transducin/WD40 repeat-like superfamily protein(WDR5a)",824128
"1243","AT1G62500","AT1G62500","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G62500)",842547
"1244","AT1G47670","AATL1","Transmembrane amino acid transporter family protein(AT1G47670)",841177
"1245","AT5G65700","BAM1","Leucine-rich receptor-like protein kinase family protein(BAM1)",836699
"1246","AT3G22660","AT3G22660","rRNA processing protein-like protein(AT3G22660)",821837
"1247","AT3G02330","PCMP-E90","Pentatricopeptide repeat (PPR) superfamily protein(AT3G02330)",821115
"1248","AT3G12270","PRMT3","protein arginine methyltransferase 3(PRMT3)",820407
"1249","AT4G14170","PCMP-E17","Pentatricopeptide repeat (PPR) superfamily protein(AT4G14170)",827057
"1250","AT4G28200","AT4G28200","U3 small nucleolar RNA-associated-like protein(AT4G28200)",828935
"1251","AT2G18900","AT2G18900","Transducin/WD40 repeat-like superfamily protein(AT2G18900)",816406
"1252","AT3G11070","AT3G11070","Outer membrane OMP85 family protein(AT3G11070)",820278
"1253","AT1G02460","AT1G02460","Pectin lyase-like superfamily protein(AT1G02460)",839443
"1254","AT2G14920","SOT10","sulfotransferase 4A(ST4A)",815981
"1255","AT2G04850","AT2G04850","Auxin-responsive family protein(AT2G04850)",815031
"1256","AT2G43840","UGT74F1","UDP-glycosyltransferase 74 F1(UGT74F1)",818988
"1257","AT4G32880","ATHB-8","homeobox-leucine zipper protein ATHB-8(HB-8)",829424
"1258","AT5G26790","AT5G26790","transmembrane protein(AT5G26790)",832737
"1259","AT1G06490","CALS7","glucan synthase-like 7(CalS7)",837160
"1260","AT1G07780","PAI1","phosphoribosylanthranilate isomerase 1(PAI1)",837292
"1261","AT1G15420","AT1G15420","WD repeat protein(AT1G15420)",838113
"1262","AT1G55890","AT1G55890","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G55890)",842039
"1263","AT5G07140","AT5G07140","Protein kinase superfamily protein(AT5G07140)",830605
"1264","AT1G13800","AT1G13800","Tetratricopeptide repeat (TPR)-like superfamily protein(FAC19)",837941
"1265","AT5G12970","AT5G12970","Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein(AT5G12970)",831137
"1266","AT1G28290","AGP31","arabinogalactan protein 31(AGP31)",839723
"1267","AT4G00820","iqd17","IQ-domain 17(iqd17)",828002
"1268","AT3G55690","AT3G55690","hypothetical protein(AT3G55690)",824735
"1269","AT1G68640","PAN","bZIP transcription factor family protein(PAN)",843194
"1270","AT5G57130","AT5G57130","Clp amino terminal domain-containing protein(AT5G57130)",835819
"1271","AT2G24230","AT2G24230","Leucine-rich repeat protein kinase family protein(AT2G24230)",816957
"1272","AT5G19020","PCMP-E42","mitochondrial editing factor 18(MEF18)",832021
"1273","AT1G77030","RH29","putative DEAD-box ATP-dependent RNA helicase 29(AT1G77030)",844039
"1274","AT1G14390","AT1G14390","Leucine-rich repeat protein kinase family protein(AT1G14390)",838001
"1275","AT3G07050","NSN1","GTP-binding family protein(NSN1)",819890
"1276","AT5G01890","PXC2","Leucine-rich receptor-like protein kinase family protein(AT5G01890)",831677
"1277","AT5G56890","AT5G56890","Protein kinase superfamily protein(AT5G56890)",835791
"1278","AT3G58660","AT3G58660","Ribosomal protein L1p/L10e family(AT3G58660)",825035
"1279","AT2G37230","AT2G37230","Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G37230)",818300
"1280","AT3G08680","AT3G08680","Leucine-rich repeat protein kinase family protein(AT3G08680)",820015
