"","gene","symbol","Description","Entrez"
"975","AT3G50610","AT3G50610","DNA-directed RNA polymerase II subunit RPB1-like protein(AT3G50610)",824224
"976","AT5G47130","AT5G47130","Bax inhibitor-1 family protein(AT5G47130)",834759
"977","AT1G55360","AT1G55360","tRNA-splicing ligase (DUF239)(AT1G55360)",841982
"978","AT5G04150","BHLH101","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(BHLH101)",830293
"979","AT4G30250","AT4G30250","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G30250)",829148
"980","AT4G33140","AT4G33140","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT4G33140)",829451
"981","AT5G15140","AT5G15140","Galactose mutarotase-like superfamily protein(AT5G15140)",831366
"982","AT3G18830","PLT5","polyol/monosaccharide transporter 5(PMT5)",821416
"983","AT5G48070","XTH20","xyloglucan endotransglucosylase/hydrolase 20(XTH20)",834859
"984","AT2G37620","ACT3","actin 1(ACT1)",818339
"985","AT1G09310","AT1G09310","plant/protein (Protein of unknown function, DUF538)(AT1G09310)",837452
"986","AT4G29700","AT4G29700","Alkaline-phosphatase-like family protein(AT4G29700)",829091
"987","AT1G30515","AT1G30515","GATA zinc finger protein(AT1G30515)",839931
"988","AT5G41670","AT5G41670","6-phosphogluconate dehydrogenase family protein(AT5G41670)",834169
"989","AT2G30970","ASP1","aspartate aminotransferase 1(ASP1)",817648
"990","AT3G18710","PUB29","plant U-box 29(PUB29)",821402
"991","AT1G24280","G6PD3","glucose-6-phosphate dehydrogenase 3(G6PD3)",839044
"992","AT1G67750","AT1G67750","Pectate lyase family protein(AT1G67750)",843100
"993","AT5G03760","CSLA9","Nucleotide-diphospho-sugar transferases superfamily protein(ATCSLA09)",831734
"994","AT2G44940","ERF034","Integrase-type DNA-binding superfamily protein(AT2G44940)",819103
"995","AT4G12880","ENODL19","early nodulin-like protein 19(ENODL19)",826900
"996","AT4G01950","GPAT3","glycerol-3-phosphate acyltransferase 3(GPAT3)",827165
"997","AT5G02190","PCS1","Eukaryotic aspartyl protease family protein(PCS1)",831845
"998","AT1G71850","AT1G71850","Ubiquitin carboxyl-terminal hydrolase family protein(AT1G71850)",843515
"999","AT3G16300","AT3G16300","Uncharacterized protein family (UPF0497)(AT3G16300)",820877
"1000","AT1G16640","AT1G16640","AP2/B3-like transcriptional factor family protein(AT1G16640)",838233
"1001","AT1G24130","AT1G24130","Transducin/WD40 repeat-like superfamily protein(AT1G24130)",839025
"1002","AT1G14770","AT1G14770","RING/FYVE/PHD zinc finger superfamily protein(AT1G14770)",838042
"1003","AT5G65860","AT5G65860","ankyrin repeat family protein(AT5G65860)",836715
"1004","AT3G06890","AT3G06890","transmembrane protein(AT3G06890)",819874
"1005","AT4G20160","AT4G20160","golgin family A protein(AT4G20160)",827762
"1006","AT1G75290","AT1G75290","NAD(P)-binding Rossmann-fold superfamily protein(AT1G75290)",843866
"1007","AT3G07120","AT3G07120","RING/U-box superfamily protein(AT3G07120)",819898
"1008","AT2G19580","TET2","tetraspanin2(TET2)",816477
"1009","AT5G55340","AT5","MBOAT (membrane bound O-acyl transferase) family protein(AT5G55340)",835627
"1010","AT1G53035","AT1G53035","transmembrane protein(AT1G53035)",841737
"1011","AT5G67280","RLK","receptor-like kinase(RLK)",836863
"1012","AT3G08040","FRD3","MATE efflux family protein(FRD3)",819995
"1013","AT1G46480","WOX4","WUSCHEL related homeobox 4(WOX4)",841113
"1014","AT2G40435","AT2G40435","transcription factor SCREAM-like protein(AT2G40435)",818637
"1015","AT5G05365","AT5G05365","Heavy metal transport/detoxification superfamily protein(AT5G05365)",5008200
"1016","AT1G25370","AT1G25370","hypothetical protein (DUF1639)(AT1G25370)",839122
"1017","AT2G21100","DIR23","Disease resistance-responsive (dirigent-like protein) family protein(AT2G21100)",816645
"1018","AT4G20320","AT4G20320","CTP synthase family protein(AT4G20320)",827780
"1019","AT3G44735","PSK6","PHYTOSULFOKINE 3 PRECURSOR(PSK3)",823603
"1020","AT1G76040","CPK29","calcium-dependent protein kinase 29(CPK29)",843936
"1021","AT4G09570","CPK4","calcium-dependent protein kinase 4(CPK4)",826541
"1022","AT2G33470","GLTP1","glycolipid transfer protein 1(GLTP1)",817912
"1023","AT4G16260","AT4G16260","Glycosyl hydrolase superfamily protein(AT4G16260)",827320
"1024","AT5G27220","AT5G27220","Frigida-like protein(AT5G27220)",832780
"1025","AT3G14450","CID9","CTC-interacting domain 9(CID9)",820668
"1026","AT1G72020","AT1G72020","TonB-dependent heme receptor A(AT1G72020)",843533
"1027","AT4G20150","AT4G20150","excitatory amino acid transporter(AT4G20150)",827761
"1028","AT4G35550","WOX13","WUSCHEL related homeobox 13(WOX13)",829707
"1029","AT1G04220","KCS17","3-ketoacyl-CoA synthase 2(KCS2)",839578
"1030","AT5G01500","TAAC","thylakoid ATP/ADP carrier(TAAC)",831861
"1031","AT5G63680","AT5G63680","Pyruvate kinase family protein(AT5G63680)",836488
"1032","AT1G22300","GRF10","general regulatory factor 10(GRF10)",838837
"1033","AT2G02850","ARPN","plantacyanin(ARPN)",814816
"1034","AT2G44060","AT2G44060","Late embryogenesis abundant protein, group 2(AT2G44060)",819011
"1035","AT2G39700","EXPA4","expansin A4(EXPA4)",818553
"1036","AT5G08300","AT5G08300","Succinyl-CoA ligase, alpha subunit(AT5G08300)",830726
"1037","AT5G52310","LTI78","low-temperature-responsive protein 78 (LTI78) / desiccation-responsive protein 29A (RD29A)(LTI78)",835307
"1038","AT1G02205","CER1","Fatty acid hydroxylase superfamily(CER1)",837602
"1039","AT3G23570","AT3G23570","alpha/beta-Hydrolases superfamily protein(AT3G23570)",821936
"1040","AT5G26667","UMK3","P-loop containing nucleoside triphosphate hydrolases superfamily protein(PYR6)",832710
"1041","AT2G32960","AT2G32960","Phosphotyrosine protein phosphatases superfamily protein(PFA-DSP2)",817858
"1042","AT3G27300","ACG9","glucose-6-phosphate dehydrogenase 5(G6PD5)",822349
"1043","AT4G21570","AT4G21570","organic solute transporter ostalpha protein (DUF300)(AT4G21570)",828242
"1044","AT3G09070","AT3G09070","LOW protein: UPF0503-like protein, putative (DUF740)(OPS)",820060
"1045","AT3G12260","AT3G12260","LYR family of Fe/S cluster biogenesis protein(AT3G12260)",820406
"1046","AT3G49580","LSU1","response to low sulfur 1(LSU1)",824120
"1047","AT4G23600","CORI3","Tyrosine transaminase family protein(CORI3)",828460
"1048","AT5G43330","MDH2","Lactate/malate dehydrogenase family protein(c-NAD-MDH2)",834351
"1049","AT4G00860","ATOZI1","monopolar spindle protein (DUF1138)(ATOZI1)",826213
"1050","AT4G32210","SDH3-1","succinate dehydrogenase 3-2(SDH3-2)",3770570
"1051","AT2G18990","TXND9","thioredoxin-like/ATP-binding protein(TXND9)",816416
"1052","AT3G01410","AT3G01410","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT3G01410)",821319
"1053","AT1G77920","TGA7","bZIP transcription factor family protein(TGA7)",844127
"1054","AT5G56350","AT5G56350","Pyruvate kinase family protein(AT5G56350)",835735
"1055","AT1G69030","AT1G69030","BSD domain-containing protein(AT1G69030)",843235
"1056","AT5G65640","BHLH93","beta HLH protein 93(bHLH093)",836690
"1057","AT1G06290","ACX3","acyl-CoA oxidase 3(ACX3)",837140
"1058","AT3G17240","LPD2","lipoamide dehydrogenase 2(mtLPD2)",820984
"1059","AT1G75900","EXL3","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G75900)",843923
"1060","AT2G40120","AT2G40120","Protein kinase superfamily protein(AT2G40120)",818603
"1061","AT4G39230","AT4G39230","NmrA-like negative transcriptional regulator family protein(AT4G39230)",830078
"1062","AT2G46420","AT2G46420","helicase with zinc finger protein(AT2G46420)",819250
"1063","AT3G08640","AT3G08640","alphavirus core family protein (DUF3411)(AT3G08640)",820011
"1064","AT2G42760","AT2G42760","DUF1685 family protein(AT2G42760)",818876
"1065","AT4G11990","AT4G11990","Cell cycle regulated microtubule associated protein(AT4G11990)",826806
"1066","AT1G58420","AT1G58420","Uncharacterized conserved protein UCP031279(AT1G58420)",842211
"1067","AT4G18422","AT4G18422","transmembrane protein(AT4G18422)",7922355
"1068","AT4G15236","ABCG43","ABC-2 and Plant PDR ABC-type transporter family protein(ABCG43)",827189
"1069","AT5G18910","AT5G18910","Protein kinase superfamily protein(AT5G18910)",832009
"1070","AT4G24380","AT4G24380","dihydrofolate reductase(AT4G24380)",828540
"1071","AT3G63060","EDL3","EID1-like 3(EDL3)",825481
"1072","AT5G63130","AT5G63130","Octicosapeptide/Phox/Bem1p family protein(AT5G63130)",836433
"1073","AT5G59480","AT5G59480","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT5G59480)",836067
"1074","AT3G25655","IDL1","inflorescence deficient in abscission (IDA)-like 1(IDL1)",822153
"1075","AT4G02360","AT4G02360","transmembrane protein, putative (Protein of unknown function, DUF538)(AT4G02360)",827767
"1076","AT1G20070","AT1G20070","hypothetical protein(AT1G20070)",838596
"1077","AT5G63350","AT5G63350","von willebrand factor A domain protein(AT5G63350)",836455
"1078","AT1G73010","PS2","inorganic pyrophosphatase 1(PS2)",843632
"1079","AT2G22500","PUMP5","uncoupling protein 5(UCP5)",816783
"1080","AT1G74100","SOT16","sulfotransferase 16(SOT16)",843750
"1081","AT4G39190","AT4G39190","nucleolar-like protein(AT4G39190)",830074
"1082","AT5G42280","AT5G42280","Cysteine/Histidine-rich C1 domain family protein(AT5G42280)",834233
"1083","AT5G67500","VDAC2","voltage dependent anion channel 2(VDAC2)",836886
"1084","AT1G30630","AT1G30630","Coatomer epsilon subunit(AT1G30630)",839943
"1085","AT2G44350","CSY4","Citrate synthase family protein(ATCS)",819042
"1086","AT2G43290","CML5","Calcium-binding EF-hand family protein(MSS3)",818931
"1087","AT4G37980","CAD7","cinnamyl alcohol dehydrogenase 7(ELI3-1)",829954
"1088","AT5G13700","PAO1","polyamine oxidase 1(PAO1)",831215
"1089","AT5G49615","TAS3b","ncRNA(TAS3b)",6240816
"1090","AT1G70340","AT1G70340","dicer-like protein (DUF936)(AT1G70340)",843370
"1091","AT3G28857","PRE5","basic helix-loop-helix (bHLH) DNA-binding family protein(PRE5)",2745895
"1092","AT1G75300","AT1G75300","NmrA-like negative transcriptional regulator family protein(AT1G75300)",843867
"1093","AT2G20800","NDB4","NAD(P)H dehydrogenase B4(NDB4)",816609
"1094","AT5G35870","AT5G35870","transmembrane protein(AT5G35870)",833573
"1095","AT1G07430","AIP1","highly ABA-induced PP2C protein 2(HAI2)",837255
"1096","AT3G62090","PIF6","phytochrome interacting factor 3-like 2(PIL2)",825382
"1097","AT1G51090","AT1G51090","Heavy metal transport/detoxification superfamily protein(AT1G51090)",841532
"1098","AT2G38730","CYP22","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT2G38730)",818455
"1099","AT4G29430","RPS15AE","ribosomal protein S15A E(rps15ae)",829064
"1100","AT5G66815","AT5G66815","transmembrane protein(AT5G66815)",836815
"1101","AT4G19130","RPA1E","Replication factor-A protein 1-like protein(AT4G19130)",827651
"1102","AT1G04330","AT1G04330","hypothetical protein(AT1G04330)",839548
"1103","AT4G14305","AT4G14305","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein(AT4G14305)",3770487
"1104","AT2G46495","ATL21A","RING/U-box superfamily protein(AT2G46495)",819259
"1105","AT1G78070","AT1G78070","Transducin/WD40 repeat-like superfamily protein(AT1G78070)",844142
"1106","AT5G09420","OM64","translocon at the outer membrane of chloroplasts 64-V(TOC64-V)",830801
"1107","AT1G60970","AT1G60970","SNARE-like superfamily protein(AT1G60970)",842388
"1108","AT2G43500","NLP8","Plant regulator RWP-RK family protein(AT2G43500)",818951
"1109","AT5G64900","PEP1","precursor of peptide 1(PROPEP1)",836613
"1110","AT1G65890","AAE12","acyl activating enzyme 12(AAE12)",842901
"1111","AT5G42980","TRX3","thioredoxin 3(TRX3)",834313
"1112","AT1G06475","AT1G06475","transmembrane protein(AT1G06475)",2745744
"1113","AT5G50800","SWEET13","Nodulin MtN3 family protein(SWEET13)",835152
"1114","AT1G09812","AT1G09812","multidrug resistance protein(AT1G09812)",837512
"1115","AT2G22590","UGT91A1","UDP-Glycosyltransferase superfamily protein(AT2G22590)",816790
"1116","AT1G08220","AT1G08220","ATPase complex subunit(AT1G08220)",837343
"1117","AT1G54050","HSP17.4B","HSP20-like chaperones superfamily protein(AT1G54050)",841843
"1118","AT5G20160","AT5G20160","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT5G20160)",832138
"1119","AT5G05370","AT5G05370","Cytochrome b-c1 complex, subunit 8 protein(AT5G05370)",830419
"1120","AT1G16530","LBD3","ASYMMETRIC LEAVES 2-like 9(ASL9)",838223
"1121","AT5G37980","AT5G37980","Zinc-binding dehydrogenase family protein(AT5G37980)",833777
"1122","AT3G52115","GR1","protein gamma response 1(GR1)",824375
"1123","AT1G49910","BUB3.2","Transducin/WD40 repeat-like superfamily protein(BUB3.2)",841414
"1124","AT1G08290","WIP3","WIP domain protein 3(WIP3)",837349
"1125","AT1G53650","CID8","CTC-interacting domain 8(CID8)",841802
"1126","AT1G05370","AT1G05370","Sec14p-like phosphatidylinositol transfer family protein(AT1G05370)",837038
"1127","AT2G38465","AT2G38465","hypothetical protein(AT2G38465)",818428
"1128","AT4G26950","AT4G26950","senescence regulator (Protein of unknown function, DUF584)(AT4G26950)",828802
"1129","AT1G53080","AT1G53080","Legume lectin family protein(AT1G53080)",841742
"1130","AT5G43980","CRRSP56","plasmodesmata-located protein 1(PDLP1)",834421
"1131","AT2G38430","AT2G38430","hypothetical protein(AT2G38430)",818424
"1132","AT5G10572","SNOR77","ncRNA(SNOR77)",3770695
"1133","AT5G57790","AT5G57790","hypothetical protein(AT5G57790)",835888
"1134","AT5G16450","AT5G16450","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase(AT5G16450)",831506
"1135","AT5G39850","RPS9C","Ribosomal protein S4(AT5G39850)",833981
"1136","AT5G07590","AT5G07590","Transducin/WD40 repeat-like superfamily protein(AT5G07590)",830652
"1137","AT5G26220","AT5G26220","ChaC-like family protein(AT5G26220)",832691
"1138","AT5G06080","LBD33","LOB domain-containing protein 33(LBD33)",830495
"1139","AT5G42840","AT5G42840","Cysteine/Histidine-rich C1 domain family protein(AT5G42840)",834295
"1140","AT3G10520","AHB2","hemoglobin 2(HB2)",820216
"1141","AT5G15050","AT5G15050","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT5G15050)",831357
"1142","AT2G28870","AT2G28870","cyclin-dependent kinase inhibitor SMR1-like protein(AT2G28870)",817436
"1143","AT1G65060","4CL3","4-coumarate:CoA ligase 3(4CL3)",842814
"1144","AT5G50850","PDH2","Transketolase family protein(MAB1)",835157
"1145","AT5G17210","AT5G17210","transmembrane protein, putative (DUF1218)(AT5G17210)",831585
"1146","AT2G18620","AT2G18620","Terpenoid synthases superfamily protein(AT2G18620)",816377
"1147","AT3G17998","CPuORF30",NA,NA
"1148","AT3G15352","COX17-1","cytochrome c oxidase 17(COX17)",820770
"1149","AT2G27535","AT2G27535","ribosomal protein L10A family protein(AT2G27535)",817300
"1150","AT2G40220","ABI4","Integrase-type DNA-binding superfamily protein(ABI4)",818614
"1151","AT4G14060","AT4G14060","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT4G14060)",827042
"1152","AT3G55060","AT3G55060","CAP-gly domain linker(AT3G55060)",824672
"1153","AT5G56080","NAS2","nicotianamine synthase 2(NAS2)",835707
"1154","AT1G74090","SOT18","desulfo-glucosinolate sulfotransferase 18(SOT18)",843749
"1155","AT2G46505","SDH4","succinate dehydrogenase subunit 4(SDH4)",819261
"1156","AT5G11300","CYCA2-2","mitotic-like cyclin 3B from Arabidopsi(CYC3B)",831001
"1157","AT2G01610","AT2G01610","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT2G01610)",814690
"1158","AT4G13370","AT4G13370","serine/arginine repetitive matrix protein, putative (DUF936)(AT4G13370)",826968
"1159","AT4G23720","AT4G23720","transmembrane protein, putative (DUF1191)(AT4G23720)",828472
"1160","AT1G49560","AT1G49560","Homeodomain-like superfamily protein(AT1G49560)",841380
"1161","AT5G51950","AT5G51950","Glucose-methanol-choline (GMC) oxidoreductase family protein(AT5G51950)",835270
"1162","AT1G08480","SDH6","succinate dehydrogenase subunit(SDH6)",837369
"1163","AT3G12520","SULTR4","sulfate transporter 4;2(SULTR4;2)",820431
"1164","AT5G18700","RUK","kinase family with ARM repeat domain-containing protein(AT5G18700)",831988
"1165","AT5G61290","AT5G61290","Flavin-binding monooxygenase family protein(AT5G61290)",836250
"1166","AT3G25130","AT3G25130","acidic leucine-rich nuclear phosphoprotein 32 family B protein(AT3G25130)",822104
"1167","AT3G12145","FLR1","Leucine-rich repeat (LRR) family protein(FLR1)",820391
"1168","AT1G17510","AT1G17510","hypothetical protein(AT1G17510)",838325
"1169","AT3G10860","AT3G10860","Cytochrome b-c1 complex, subunit 8 protein(AT3G10860)",820256
"1170","AT1G19570","DHAR1","dehydroascorbate reductase(DHAR1)",838544
"1171","AT3G24770","CLE41","CLAVATA3/ESR-RELATED 41(CLE41)",822075
"1172","AT2G21870","MGP1","MALE GAMETOPHYTE DEFECTIVE 1(MGP1)",816723
"1173","AT3G58990","IPMI1","isopropylmalate isomerase 1(IPMI1)",825068
"1174","AT5G63980","SAL1","SAL1 phosphatase-like protein(SAL1)",836519
"1175","AT1G62560","FMOGS-OX3","flavin-monooxygenase glucosinolate S-oxygenase 3(FMO GS-OX3)",842553
"1176","AT5G01370","ACI1","ALC-interacting protein 1(ACI1)",831905
"1177","AT4G17470","AT4G17470","alpha/beta-Hydrolases superfamily protein(AT4G17470)",827458
"1178","AT4G23670","AT4G23670","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT4G23670)",828467
"1179","AT3G18410","AT3G18410","NADH dehydrogenase ubiquinone 1 beta subcomplex subunit 10-B-like protein (Complex I subunit NDUFS6)(AT3G18410)",821370
"1180","AT1G78370","GSTU20","glutathione S-transferase TAU 20(GSTU20)",844173
"1181","AT2G43100","IPMI2","isopropylmalate isomerase 2(IPMI2)",818912
"1182","AT1G80520","AT1G80520","Sterile alpha motif (SAM) domain-containing protein(AT1G80520)",844391
"1183","AT5G40790","AT5G40790","hypothetical protein(AT5G40790)",834079
"1184","AT2G04090","DTXL4","MATE efflux family protein(AT2G04090)",814945
"1185","AT3G18000","NMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(XPL1)",821324
"1186","AT1G28680","AT1G28680","HXXXD-type acyl-transferase family protein(AT1G28680)",839768
"1187","AT5G10930","CIPK5","CBL-interacting protein kinase 5(CIPK5)",830960
"1188","AT5G46600","ALMT13","aluminum activated malate transporter family protein(AT5G46600)",834703
"1189","AT2G38670","PECT1","phosphorylethanolamine cytidylyltransferase 1(PECT1)",818449
"1190","AT4G00570","NAD-ME2","NAD-dependent malic enzyme 2(NAD-ME2)",828222
"1191","AT2G21800","EME1A","essential meiotic endonuclease 1A(EME1A)",816716
"1192","AT1G56670","LIP4","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G56670)",842122
"1193","AT2G37580","ATL33","RING/U-box superfamily protein(AT2G37580)",818334
"1194","AT1G45010","AT1G45010","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein(AT1G45010)",841066
"1195","AT4G10630","AT4G10630","Glutaredoxin family protein(AT4G10630)",826655
"1196","AT3G21400","AT3G21400","dynein beta chain, ciliary protein(AT3G21400)",821694
"1197","AT3G47930","GLDH","L-galactono-1,4-lactone dehydrogenase(GLDH)",823948
"1198","AT3G03520","NPC3","non-specific phospholipase C3(NPC3)",821244
"1199","AT5G10850","AT5G10850","hypothetical protein(AT5G10850)",830952
"1200","AT3G15940","AT3G15940","UDP-Glycosyltransferase superfamily protein(AT3G15940)",820838
"1201","AT2G40800","AT2G40800","import inner membrane translocase subunit(AT2G40800)",818677
"1202","AT2G41300","SSL1","strictosidine synthase-like 1(SSL1)",818729
"1203","AT5G38690","AT5G38690","Zinc-finger domain of monoamine-oxidase A repressor R1 protein(AT5G38690)",833859
"1204","AT1G53310","PPC1","phosphoenolpyruvate carboxylase 1(PPC1)",841765
"1205","AT2G20420","AT2G20420","ATP citrate lyase (ACL) family protein(AT2G20420)",816561
"1206","AT3G27200","AT3G27200","Cupredoxin superfamily protein(AT3G27200)",822339
"1207","AT4G29930","BHLH27","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G29930)",829116
"1208","AT2G38160","AT2G38160","hypothetical protein(AT2G38160)",818394
"1209","AT2G44300","AT2G44300","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G44300)",819038
"1210","AT1G19940","AtGH9B5","glycosyl hydrolase 9B5(GH9B5)",838583
"1211","AT3G46440","UXS5","UDP-XYL synthase 5(UXS5)",823794
"1212","AT2G47320","CYP21-3","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT2G47320)",819345
"1213","AT5G11110","SPS2","sucrose phosphate synthase 2F(SPS2F)",830979
"1214","AT5G22460","AT5G22460","alpha/beta-Hydrolases superfamily protein(AT5G22460)",832307
"1215","AT4G21910","AT4G21910","MATE efflux family protein(AT4G21910)",828280
"1216","AT4G39950","CYP79B2","cytochrome P450, family 79, subfamily B, polypeptide 2(CYP79B2)",830154
"1217","AT3G50220","IRX15","IRREGULAR XYLEM protein (DUF579)(IRX15)",824184
"1218","AT3G54040","AT3G54040","PAR1 protein(AT3G54040)",824571
"1219","AT1G74420","FUT3","fucosyltransferase 3(FUT3)",843783
"1220","AT5G06590","AT5G06590","hypothetical protein(AT5G06590)",830547
"1221","AT2G23530","AT2G23530","Zinc-finger domain of monoamine-oxidase A repressor R1(AT2G23530)",816885
"1222","AT1G68570","NPF3.1","Major facilitator superfamily protein(AT1G68570)",843186
"1223","AT5G07460","MRSA2","peptidemethionine sulfoxide reductase 2(PMSR2)",830637
"1224","AT5G20280","SPS1","sucrose phosphate synthase 1F(SPS1F)",832150
"1225","AT5G25610","RD22","BURP domain-containing protein(RD22)",832636
"1226","AT3G08590","AT3G08590","Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent(iPGAM2)",820006
"1227","AT4G39210","APL3","Glucose-1-phosphate adenylyltransferase family protein(APL3)",830076
"1228","AT2G36580","AT2G36580","Pyruvate kinase family protein(AT2G36580)",818231
"1229","AT5G57330","AT5G57330","Galactose mutarotase-like superfamily protein(AT5G57330)",835838
"1230","AT2G37260","WRKY44","WRKY family transcription factor family protein(TTG2)",818303
"1231","AT5G13450","ATP5","delta subunit of Mt ATP synthase(ATP5)",831186
"1232","AT4G30010","AT4G30010","ATP-dependent RNA helicase(AT4G30010)",829124
"1233","AT5G38480","GRF3","general regulatory factor 3(GRF3)",833836
"1234","AT3G27430","PBB1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein(PBB1)",822364
"1235","AT1G65860","FMOGS-OX1","flavin-monooxygenase glucosinolate S-oxygenase 1(FMO GS-OX1)",842897
"1236","AT4G19006","RPN9B","Proteasome component (PCI) domain protein(AT4G19006)",827638
"1237","AT2G44690","ARAC9","RAC-like 9(ARAC9)",819077
"1238","AT1G73640","RABA6A","RAB GTPase homolog A6A(RABA6a)",843698
"1239","AT2G41220","GLU2","glutamate synthase 2(GLU2)",818721
"1240","AT3G52200","LTA3","Dihydrolipoamide acetyltransferase, long form protein(LTA3)",824385
"1241","AT3G04850","TCX4","Tesmin/TSO1-like CXC domain-containing protein(AT3G04850)",819645
"1242","AT1G04490","AT1G04490","hypothetical protein (DUF3527)(AT1G04490)",839509
"1243","AT5G09570","AT5G09570","Cox19-like CHCH family protein(AT5G09570)",830816
"1244","AT4G18040","EIF4E1","eukaryotic translation initiation factor 4E(EIF4E)",827529
"1245","AT1G22840","CYTC-1","CYTOCHROME C-1(CYTC-1)",838889
"1246","AT5G17780","AT5G17780","alpha/beta-Hydrolases superfamily protein(AT5G17780)",831646
"1247","AT3G62790","AT3G62790","NADH-ubiquinone oxidoreductase-like protein(AT3G62790)",825454
"1248","AT5G47570","AT5G47570","NADH dehydrogenase ubiquinone 1 beta subcomplex subunit(AT5G47570)",834807
"1249","AT2G38710","AT2G38710","AMMECR1 family(AT2G38710)",818453
"1250","AT3G27080","TOM20-3","translocase of outer membrane 20 kDa subunit 3(TOM20-3)",822326
"1251","AT3G19350","MPC","maternally expressed pab C-terminal(MPC)",821469
"1252","AT5G58700","PLC4","phosphatidylinositol-speciwc phospholipase C4(PLC4)",835984
"1253","AT3G16400","NSP1","nitrile specifier protein 1(NSP1)",820887
"1254","AT5G66460","MAN7","Glycosyl hydrolase superfamily protein(MAN7)",836778
"1255","AT1G30510","RFNR2","root FNR 2(RFNR2)",839930
"1256","AT4G33360","FLDH","NAD(P)-binding Rossmann-fold superfamily protein(FLDH)",829473
"1257","AT3G15020","mMDH2","Lactate/malate dehydrogenase family protein(mMDH2)",820731
"1258","AT1G51980","AT1G51980","Insulinase (Peptidase family M16) protein(AT1G51980)",841627
"1259","AT3G03780","MS2","methionine synthase 2(MS2)",821147
"1260","AT1G35720","ANN1","annexin 1(ANNAT1)",840476
"1261","AT3G13650","DIR7","Disease resistance-responsive (dirigent-like protein) family protein(AT3G13650)",820569
"1262","AT3G54110","PUMP1","plant uncoupling mitochondrial protein 1(PUMP1)",824578
"1263","AT5G57970","AT5G57970","DNA glycosylase superfamily protein(AT5G57970)",835908
"1264","AT4G00090","AT4G00090","Transducin/WD40 repeat-like superfamily protein(AT4G00090)",828179
"1265","AT4G32470","QCR7-1","Cytochrome bd ubiquinol oxidase, 14kDa subunit(AT4G32470)",829382
"1266","AT5G48880","KAT5","peroxisomal 3-keto-acyl-CoA thiolase 2(KAT5)",834946
"1267","AT1G70260","AT1G70260","nodulin MtN21 /EamA-like transporter family protein(UMAMIT36)",843362
"1268","AT3G10920","MSD1","manganese superoxide dismutase 1(MSD1)",820263
"1269","AT1G13280","AOC4","allene oxide cyclase 4(AOC4)",837888
"1270","AT4G39730","AT4G39730","Lipase/lipooxygenase, PLAT/LH2 family protein(PLAT1)",830128
"1271","AT2G39220","PLP6","PATATIN-like protein 6(PLP6)",818507
"1272","AT5G03290","IDH5","isocitrate dehydrogenase V(IDH-V)",831884
"1273","AT1G58725","AT1G58725","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G58725)",842223
"1274","AT4G33905","AT4G33905","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein(AT4G33905)",829534
"1275","AT5G03840","TFL1","PEBP (phosphatidylethanolamine-binding protein) family protein(TFL1)",831683
"1276","AT5G22140","AT5G22140","FAD/NAD(P)-binding oxidoreductase family protein(AT5G22140)",832275
"1277","AT5G54100","AT5G54100","SPFH/Band 7/PHB domain-containing membrane-associated protein family(AT5G54100)",835497
"1278","AT2G39050","AT2G39050","hydroxyproline-rich glycoprotein family protein(EULS3)",818491
"1279","AT3G61140","CSN1","COP9 signalosome complex subunit 1(FUS6)",825286
"1280","AT3G44550","FAR5","fatty acid reductase 5(FAR5)",823580
"1281","AT3G57630","AT3G57630","exostosin family protein(AT3G57630)",824932
"1282","AT2G02120","PDF2.1","Scorpion toxin-like knottin superfamily protein(PDF2.1)",814743
"1283","AT3G51860","CAX3","cation exchanger 3(CAX3)",824349
"1284","AT5G41610","CHX18","cation/H+ exchanger 18(CHX18)",834163
"1285","AT5G46230","AT5G46230","hypothetical protein (Protein of unknown function, DUF538)(AT5G46230)",834665
"1286","AT5G40942","RNR2B","miscRNA(RNR2B)",834096
"1287","AT5G20150","SPX1","SPX domain-containing protein 1(SPX1)",832137
